,smiles,anchors
679,[CH]1CNCCN1,"[2, 1]"
680,[CH]1CNCCN1,"[3, 4]"
681,[CH]1CNCCN1,"[5]"
682,[CH]1CNCCN1,"[4, 3]"
683,[CH]1CNCCN1,"[5, 4]"
684,[CH]1CNCCN1,"[4]"
685,[CH]1CNCCN1,"[2, 3]"
686,[CH]1CNCCN1,"[1]"
687,[CH]1CNCCN1,"[1, 0]"
688,[CH]1CNCCN1,"[4, 5]"
689,[CH]1CNCCN1,"[5, 0]"
690,[CH]1CNCCN1,"[0, 5]"
691,[CH]1CNCCN1,"[0]"
692,[CH]1CNCCN1,"[3, 2]"
693,[CH]1CNCCN1,"[3]"
694,[CH]1[CH]C1,"[0, 1]"
695,[CH]1[CH]C1,"[1, 2]"
696,[CH]1[CH]C1,"[2]"
697,[CH]1[CH]C1,"[2, 1]"
698,[CH]1[CH]C1,"[0]"
699,C1CCSCC1,"[0, 1]"
700,C1CCSCC1,"[2]"
701,C1CCSCC1,"[1, 2]"
702,C1CCSCC1,"[2, 1]"
703,C1CCSCC1,"[2, 3]"
704,C1CCSCC1,"[1]"
705,C1CCSCC1,"[1, 0]"
706,C1CCSCC1,"[0]"
707,C1CCSCC1,"[3, 2]"
708,C1CCSCC1,"[3]"
709,C1CCCC1,"[0]"
710,C1CCCC1,"[0, 1]"
711,C1CC[NH+]CC1,"[0, 1]"
712,C1CC[NH+]CC1,"[2]"
713,C1CC[NH+]CC1,"[1, 2]"
714,C1CC[NH+]CC1,"[2, 1]"
715,C1CC[NH+]CC1,"[2, 3]"
716,C1CC[NH+]CC1,"[1]"
717,C1CC[NH+]CC1,"[1, 0]"
718,C1CC[NH+]CC1,"[0]"
719,C1CC[NH+]CC1,"[3, 2]"
720,c1cnccn1,"[0]"
721,c1cnccn1,"[1, 2]"
722,c1cnccn1,"[2, 1]"
723,c1cnccn1,"[0, 1]"
724,NN,"[0]"
725,C1CNCNC1,"[0, 1]"
726,C1CNCNC1,"[2]"
727,C1CNCNC1,"[1, 2]"
728,C1CNCNC1,"[2, 1]"
729,C1CNCNC1,"[2, 3]"
730,C1CNCNC1,"[1]"
731,C1CNCNC1,"[1, 0]"
732,C1CNCNC1,"[0]"
733,C1CNCNC1,"[3, 2]"
734,C1CNCNC1,"[3]"
735,c1cn[nH]c1,"[0, 1]"
736,c1cn[nH]c1,"[1, 2]"
737,c1cn[nH]c1,"[4, 0]"
738,c1cn[nH]c1,"[2, 1]"
739,c1cn[nH]c1,"[3, 4]"
740,c1cn[nH]c1,"[4, 3]"
741,c1cn[nH]c1,"[0, 4]"
742,c1cn[nH]c1,"[4]"
743,c1cn[nH]c1,"[2, 3]"
744,c1cn[nH]c1,"[1]"
745,c1cn[nH]c1,"[1, 0]"
746,c1cn[nH]c1,"[0]"
747,c1cn[nH]c1,"[3, 2]"
748,[CH]1[CH]O1,"[0]"
749,[CH]1[CH]O1,"[1, 2]"
750,[CH]1[CH]O1,"[2, 1]"
751,[CH]1[CH]O1,"[0, 1]"
752,[CH]1C=CO[CH]C1,"[0, 1]"
753,[CH]1C=CO[CH]C1,"[2]"
754,[CH]1C=CO[CH]C1,"[1, 2]"
755,[CH]1C=CO[CH]C1,"[2, 1]"
756,[CH]1C=CO[CH]C1,"[3, 4]"
757,[CH]1C=CO[CH]C1,"[5]"
758,[CH]1C=CO[CH]C1,"[4, 3]"
759,[CH]1C=CO[CH]C1,"[5, 4]"
760,[CH]1C=CO[CH]C1,"[4]"
761,[CH]1C=CO[CH]C1,"[2, 3]"
762,[CH]1C=CO[CH]C1,"[1]"
763,[CH]1C=CO[CH]C1,"[1, 0]"
764,[CH]1C=CO[CH]C1,"[4, 5]"
765,[CH]1C=CO[CH]C1,"[5, 0]"
766,[CH]1C=CO[CH]C1,"[0, 5]"
767,[CH]1C=CO[CH]C1,"[0]"
768,[CH]1C=CO[CH]C1,"[3, 2]"
769,[CH]1NC=CCN1,"[0, 1]"
770,[CH]1NC=CCN1,"[2]"
771,[CH]1NC=CCN1,"[1, 2]"
772,[CH]1NC=CCN1,"[2, 1]"
773,[CH]1NC=CCN1,"[3, 4]"
774,[CH]1NC=CCN1,"[5]"
775,[CH]1NC=CCN1,"[4, 3]"
776,[CH]1NC=CCN1,"[5, 4]"
777,[CH]1NC=CCN1,"[4]"
778,[CH]1NC=CCN1,"[2, 3]"
779,[CH]1NC=CCN1,"[1]"
780,[CH]1NC=CCN1,"[1, 0]"
781,[CH]1NC=CCN1,"[4, 5]"
782,[CH]1NC=CCN1,"[5, 0]"
783,[CH]1NC=CCN1,"[0, 5]"
784,[CH]1NC=CCN1,"[0]"
785,[CH]1NC=CCN1,"[3, 2]"
786,[CH]1NC=CCN1,"[3]"
787,[CH]1C=NC=NC1,"[0, 1]"
788,[CH]1C=NC=NC1,"[1, 2]"
789,[CH]1C=NC=NC1,"[2, 1]"
790,[CH]1C=NC=NC1,"[3, 4]"
791,[CH]1C=NC=NC1,"[5]"
792,[CH]1C=NC=NC1,"[4, 3]"
793,[CH]1C=NC=NC1,"[5, 4]"
794,[CH]1C=NC=NC1,"[2, 3]"
795,[CH]1C=NC=NC1,"[1]"
796,[CH]1C=NC=NC1,"[1, 0]"
797,[CH]1C=NC=NC1,"[4, 5]"
798,[CH]1C=NC=NC1,"[5, 0]"
799,[CH]1C=NC=NC1,"[0, 5]"
800,[CH]1C=NC=NC1,"[0]"
801,[CH]1C=NC=NC1,"[3, 2]"
802,[CH]1C=NC=NC1,"[3]"
803,[CH]1C=NC=N1,"[0, 1]"
804,[CH]1C=NC=N1,"[1, 2]"
805,[CH]1C=NC=N1,"[4, 0]"
806,[CH]1C=NC=N1,"[2, 1]"
807,[CH]1C=NC=N1,"[3, 4]"
808,[CH]1C=NC=N1,"[4, 3]"
809,[CH]1C=NC=N1,"[0, 4]"
810,[CH]1C=NC=N1,"[2, 3]"
811,[CH]1C=NC=N1,"[1]"
812,[CH]1C=NC=N1,"[1, 0]"
813,[CH]1C=NC=N1,"[0]"
814,[CH]1C=NC=N1,"[3, 2]"
815,[CH]1C=NC=N1,"[3]"
816,C1CSCN1,"[0, 1]"
817,C1CSCN1,"[2]"
818,C1CSCN1,"[1, 2]"
819,C1CSCN1,"[2, 1]"
820,C1CSCN1,"[3, 4]"
821,C1CSCN1,"[4, 3]"
822,C1CSCN1,"[4, 0]"
823,C1CSCN1,"[0, 4]"
824,C1CSCN1,"[4]"
825,C1CSCN1,"[2, 3]"
826,C1CSCN1,"[1]"
827,C1CSCN1,"[1, 0]"
828,C1CSCN1,"[0]"
829,C1CSCN1,"[3, 2]"
830,C1CSCN1,"[3]"
831,[CH]1CSCN1,"[0, 1]"
832,[CH]1CSCN1,"[2]"
833,[CH]1CSCN1,"[1, 2]"
834,[CH]1CSCN1,"[2, 1]"
835,[CH]1CSCN1,"[3, 4]"
836,[CH]1CSCN1,"[4, 3]"
837,[CH]1CSCN1,"[4, 0]"
838,[CH]1CSCN1,"[0, 4]"
839,[CH]1CSCN1,"[4]"
840,[CH]1CSCN1,"[2, 3]"
841,[CH]1CSCN1,"[1]"
842,[CH]1CSCN1,"[1, 0]"
843,[CH]1CSCN1,"[0]"
844,[CH]1CSCN1,"[3, 2]"
845,[CH]1CSCN1,"[3]"
846,[CH]1[CH]C[CH]1,"[0, 1]"
847,[CH]1[CH]C[CH]1,"[2]"
848,[CH]1[CH]C[CH]1,"[1, 2]"
849,[CH]1[CH]C[CH]1,"[2, 1]"
850,[CH]1[CH]C[CH]1,"[1]"
851,[CH]1[CH]C[CH]1,"[1, 0]"
852,[CH]1[CH]C[CH]1,"[0]"
853,c1cc[nH]c1,"[0, 1]"
854,c1cc[nH]c1,"[1, 2]"
855,c1cc[nH]c1,"[2]"
856,c1cc[nH]c1,"[2, 1]"
857,c1cc[nH]c1,"[2, 3]"
858,c1cc[nH]c1,"[0]"
859,c1cc[nH]c1,"[3, 2]"
860,C1=CSCCN1,"[0, 1]"
861,C1=CSCCN1,"[2]"
862,C1=CSCCN1,"[1, 2]"
863,C1=CSCCN1,"[2, 1]"
864,C1=CSCCN1,"[3, 4]"
865,C1=CSCCN1,"[5]"
866,C1=CSCCN1,"[4, 3]"
867,C1=CSCCN1,"[5, 4]"
868,C1=CSCCN1,"[4]"
869,C1=CSCCN1,"[2, 3]"
870,C1=CSCCN1,"[1]"
871,C1=CSCCN1,"[1, 0]"
872,C1=CSCCN1,"[4, 5]"
873,C1=CSCCN1,"[5, 0]"
874,C1=CSCCN1,"[0, 5]"
875,C1=CSCCN1,"[0]"
876,C1=CSCCN1,"[3, 2]"
877,C1=CSCCN1,"[3]"
878,[CH]1[CH]CCC1,"[0, 1]"
879,[CH]1[CH]CCC1,"[1, 2]"
880,[CH]1[CH]CCC1,"[2]"
881,[CH]1[CH]CCC1,"[2, 1]"
882,[CH]1[CH]CCC1,"[2, 3]"
883,[CH]1[CH]CCC1,"[0]"
884,[CH]1[CH]CCC1,"[3, 2]"
885,[CH]1[CH]CCC1,"[3]"
886,C#C,"[0]"
887,C1CSCCN1,"[0, 1]"
888,C1CSCCN1,"[2]"
889,C1CSCCN1,"[1, 2]"
890,C1CSCCN1,"[2, 1]"
891,C1CSCCN1,"[5]"
892,C1CSCCN1,"[5, 4]"
893,C1CSCCN1,"[1]"
894,C1CSCCN1,"[1, 0]"
895,C1CSCCN1,"[4, 5]"
896,C1CSCCN1,"[0]"
897,C1CNCN1,"[0, 1]"
898,C1CNCN1,"[1, 2]"
899,C1CNCN1,"[2]"
900,C1CNCN1,"[2, 1]"
901,C1CNCN1,"[2, 3]"
902,C1CNCN1,"[0]"
903,C1CNCN1,"[3, 2]"
904,C1CNCN1,"[3]"
905,C1=COCCO1,"[0, 1]"
906,C1=COCCO1,"[1, 2]"
907,C1=COCCO1,"[2, 1]"
908,C1=COCCO1,"[3, 4]"
909,C1=COCCO1,"[2, 3]"
910,C1=COCCO1,"[0]"
911,C1=COCCO1,"[3, 2]"
912,C1=COCCO1,"[3]"
913,[CH]1CC[NH+]C1,"[0, 1]"
914,[CH]1CC[NH+]C1,"[2]"
915,[CH]1CC[NH+]C1,"[1, 2]"
916,[CH]1CC[NH+]C1,"[2, 1]"
917,[CH]1CC[NH+]C1,"[3, 4]"
918,[CH]1CC[NH+]C1,"[4, 3]"
919,[CH]1CC[NH+]C1,"[4, 0]"
920,[CH]1CC[NH+]C1,"[0, 4]"
921,[CH]1CC[NH+]C1,"[4]"
922,[CH]1CC[NH+]C1,"[2, 3]"
923,[CH]1CC[NH+]C1,"[1]"
924,[CH]1CC[NH+]C1,"[1, 0]"
925,[CH]1CC[NH+]C1,"[0]"
926,[CH]1CC[NH+]C1,"[3, 2]"
927,[CH]1C[CH]CCC1,"[0, 1]"
928,[CH]1C[CH]CCC1,"[3, 4]"
929,[CH]1C[CH]CCC1,"[4, 3]"
930,[CH]1C[CH]CCC1,"[4]"
931,[CH]1C[CH]CCC1,"[2, 3]"
932,[CH]1C[CH]CCC1,"[1]"
933,[CH]1C[CH]CCC1,"[1, 0]"
934,[CH]1C[CH]CCC1,"[0]"
935,[CH]1C[CH]CCC1,"[3, 2]"
936,[CH]1C[CH]CCC1,"[3]"
937,[C]1C[CH]CCC1,"[0, 1]"
938,[C]1C[CH]CCC1,"[2]"
939,[C]1C[CH]CCC1,"[1, 2]"
940,[C]1C[CH]CCC1,"[2, 1]"
941,[C]1C[CH]CCC1,"[3, 4]"
942,[C]1C[CH]CCC1,"[5]"
943,[C]1C[CH]CCC1,"[4, 3]"
944,[C]1C[CH]CCC1,"[5, 4]"
945,[C]1C[CH]CCC1,"[4]"
946,[C]1C[CH]CCC1,"[2, 3]"
947,[C]1C[CH]CCC1,"[1]"
948,[C]1C[CH]CCC1,"[1, 0]"
949,[C]1C[CH]CCC1,"[4, 5]"
950,[C]1C[CH]CCC1,"[5, 0]"
951,[C]1C[CH]CCC1,"[0, 5]"
952,[C]1C[CH]CCC1,"[0]"
953,[C]1C[CH]CCC1,"[3, 2]"
954,[C]1C[CH]CCC1,"[3]"
955,[C]1CCCCC1,"[0, 1]"
956,[C]1CCCCC1,"[2]"
957,[C]1CCCCC1,"[1, 2]"
958,[C]1CCCCC1,"[2, 1]"
959,[C]1CCCCC1,"[2, 3]"
960,[C]1CCCCC1,"[1]"
961,[C]1CCCCC1,"[1, 0]"
962,[C]1CCCCC1,"[0]"
963,[C]1CCCCC1,"[3, 2]"
964,[C]1CCCCC1,"[3]"
965,[C][C],"[0]"
966,[C]O,"[0]"
967,[C]O,"[1]"
968,C1=[N+]CCC1,"[0, 1]"
969,C1=[N+]CCC1,"[2]"
970,C1=[N+]CCC1,"[1, 2]"
971,C1=[N+]CCC1,"[2, 1]"
972,C1=[N+]CCC1,"[3, 4]"
973,C1=[N+]CCC1,"[4, 3]"
974,C1=[N+]CCC1,"[4, 0]"
975,C1=[N+]CCC1,"[0, 4]"
976,C1=[N+]CCC1,"[4]"
977,C1=[N+]CCC1,"[2, 3]"
978,C1=[N+]CCC1,"[1, 0]"
979,C1=[N+]CCC1,"[0]"
980,C1=[N+]CCC1,"[3, 2]"
981,C1=[N+]CCC1,"[3]"
982,[CH]1CCC[NH+]C1,"[0, 1]"
983,[CH]1CCC[NH+]C1,"[2]"
984,[CH]1CCC[NH+]C1,"[1, 2]"
985,[CH]1CCC[NH+]C1,"[2, 1]"
986,[CH]1CCC[NH+]C1,"[3, 4]"
987,[CH]1CCC[NH+]C1,"[5]"
988,[CH]1CCC[NH+]C1,"[4, 3]"
989,[CH]1CCC[NH+]C1,"[5, 4]"
990,[CH]1CCC[NH+]C1,"[2, 3]"
991,[CH]1CCC[NH+]C1,"[1]"
992,[CH]1CCC[NH+]C1,"[1, 0]"
993,[CH]1CCC[NH+]C1,"[4, 5]"
994,[CH]1CCC[NH+]C1,"[5, 0]"
995,[CH]1CCC[NH+]C1,"[0, 5]"
996,[CH]1CCC[NH+]C1,"[0]"
997,[CH]1CCC[NH+]C1,"[3, 2]"
998,[CH]1CCC[NH+]C1,"[3]"
999,[CH]1[CH]CCC[CH]1,"[0, 1]"
1000,[CH]1[CH]CCC[CH]1,"[2]"
1001,[CH]1[CH]CCC[CH]1,"[1, 2]"
1002,[CH]1[CH]CCC[CH]1,"[2, 1]"
1003,[CH]1[CH]CCC[CH]1,"[2, 3]"
1004,[CH]1[CH]CCC[CH]1,"[1]"
1005,[CH]1[CH]CCC[CH]1,"[1, 0]"
1006,[CH]1[CH]CCC[CH]1,"[0]"
1007,[CH]1[CH]CCC[CH]1,"[3, 2]"
1008,[CH]1[CH]CCC[CH]1,"[3]"
1009,c1c[nH]cn1,"[0, 1]"
1010,c1c[nH]cn1,"[1, 2]"
1011,c1c[nH]cn1,"[4, 0]"
1012,c1c[nH]cn1,"[2, 1]"
1013,c1c[nH]cn1,"[3, 4]"
1014,c1c[nH]cn1,"[4, 3]"
1015,c1c[nH]cn1,"[0, 4]"
1016,c1c[nH]cn1,"[2, 3]"
1017,c1c[nH]cn1,"[1]"
1018,c1c[nH]cn1,"[1, 0]"
1019,c1c[nH]cn1,"[0]"
1020,c1c[nH]cn1,"[3, 2]"
1021,c1c[nH]cn1,"[3]"
1022,C1COC1,"[0, 1]"
1023,C1COC1,"[1, 2]"
1024,C1COC1,"[2, 1]"
1025,C1COC1,"[1]"
1026,C1COC1,"[1, 0]"
1027,C1COC1,"[0]"
1028,C1=CCNC1,"[0, 1]"
1029,C1=CCNC1,"[1, 2]"
1030,C1=CCNC1,"[2]"
1031,C1=CCNC1,"[2, 1]"
1032,C1=CCNC1,"[2, 3]"
1033,C1=CCNC1,"[0]"
1034,C1=CCNC1,"[3, 2]"
1035,C1=CCNC1,"[3]"
1036,C1CNSC1,"[0, 1]"
1037,C1CNSC1,"[2]"
1038,C1CNSC1,"[1, 2]"
1039,C1CNSC1,"[2, 1]"
1040,C1CNSC1,"[3, 4]"
1041,C1CNSC1,"[4, 3]"
1042,C1CNSC1,"[4, 0]"
1043,C1CNSC1,"[0, 4]"
1044,C1CNSC1,"[4]"
1045,C1CNSC1,"[2, 3]"
1046,C1CNSC1,"[1]"
1047,C1CNSC1,"[1, 0]"
1048,C1CNSC1,"[0]"
1049,C1CNSC1,"[3, 2]"
1050,C1CNSC1,"[3]"
1051,C1=COCNC1,"[0, 1]"
1052,C1=COCNC1,"[1, 2]"
1053,C1=COCNC1,"[2, 1]"
1054,C1=COCNC1,"[3, 4]"
1055,C1=COCNC1,"[5]"
1056,C1=COCNC1,"[4, 3]"
1057,C1=COCNC1,"[5, 4]"
1058,C1=COCNC1,"[4]"
1059,C1=COCNC1,"[2, 3]"
1060,C1=COCNC1,"[1]"
1061,C1=COCNC1,"[1, 0]"
1062,C1=COCNC1,"[4, 5]"
1063,C1=COCNC1,"[5, 0]"
1064,C1=COCNC1,"[0, 5]"
1065,C1=COCNC1,"[0]"
1066,C1=COCNC1,"[3, 2]"
1067,C1=COCNC1,"[3]"
1068,[CH]1C=C[CH]CC1,"[0, 1]"
1069,[CH]1C=C[CH]CC1,"[1, 2]"
1070,[CH]1C=C[CH]CC1,"[3, 4]"
1071,[CH]1C=C[CH]CC1,"[4, 3]"
1072,[CH]1C=C[CH]CC1,"[4]"
1073,[CH]1C=C[CH]CC1,"[1]"
1074,[CH]1C=C[CH]CC1,"[1, 0]"
1075,[CH]1C=C[CH]CC1,"[4, 5]"
1076,[CH]1C=C[CH]CC1,"[0]"
1077,[CH]1C=CN=CN1,"[0, 1]"
1078,[CH]1C=CN=CN1,"[2]"
1079,[CH]1C=CN=CN1,"[1, 2]"
1080,[CH]1C=CN=CN1,"[2, 1]"
1081,[CH]1C=CN=CN1,"[3, 4]"
1082,[CH]1C=CN=CN1,"[5]"
1083,[CH]1C=CN=CN1,"[4, 3]"
1084,[CH]1C=CN=CN1,"[5, 4]"
1085,[CH]1C=CN=CN1,"[4]"
1086,[CH]1C=CN=CN1,"[2, 3]"
1087,[CH]1C=CN=CN1,"[1]"
1088,[CH]1C=CN=CN1,"[1, 0]"
1089,[CH]1C=CN=CN1,"[4, 5]"
1090,[CH]1C=CN=CN1,"[5, 0]"
1091,[CH]1C=CN=CN1,"[0, 5]"
1092,[CH]1C=CN=CN1,"[0]"
1093,[CH]1C=CN=CN1,"[3, 2]"
1094,[CH]1CNCS1,"[0, 1]"
1095,[CH]1CNCS1,"[2]"
1096,[CH]1CNCS1,"[1, 2]"
1097,[CH]1CNCS1,"[2, 1]"
1098,[CH]1CNCS1,"[3, 4]"
1099,[CH]1CNCS1,"[4, 3]"
1100,[CH]1CNCS1,"[4, 0]"
1101,[CH]1CNCS1,"[0, 4]"
1102,[CH]1CNCS1,"[4]"
1103,[CH]1CNCS1,"[2, 3]"
1104,[CH]1CNCS1,"[1]"
1105,[CH]1CNCS1,"[1, 0]"
1106,[CH]1CNCS1,"[0]"
1107,[CH]1CNCS1,"[3, 2]"
1108,[CH]1CNCS1,"[3]"
1109,[CH]1[CH]NCCC1,"[0, 1]"
1110,[CH]1[CH]NCCC1,"[2]"
1111,[CH]1[CH]NCCC1,"[1, 2]"
1112,[CH]1[CH]NCCC1,"[2, 1]"
1113,[CH]1[CH]NCCC1,"[3, 4]"
1114,[CH]1[CH]NCCC1,"[5]"
1115,[CH]1[CH]NCCC1,"[4, 3]"
1116,[CH]1[CH]NCCC1,"[5, 4]"
1117,[CH]1[CH]NCCC1,"[4]"
1118,[CH]1[CH]NCCC1,"[2, 3]"
1119,[CH]1[CH]NCCC1,"[1]"
1120,[CH]1[CH]NCCC1,"[1, 0]"
1121,[CH]1[CH]NCCC1,"[4, 5]"
1122,[CH]1[CH]NCCC1,"[5, 0]"
1123,[CH]1[CH]NCCC1,"[0, 5]"
1124,[CH]1[CH]NCCC1,"[0]"
1125,[CH]1[CH]NCCC1,"[3, 2]"
1126,[CH]1[CH]NCCC1,"[3]"
1127,[C]1CCC[NH+]CC1,"[2]"
1128,[C]1CCC[NH+]CC1,"[3, 4]"
1129,[C]1CCC[NH+]CC1,"[5]"
1130,[C]1CCC[NH+]CC1,"[4, 3]"
1131,[C]1CCC[NH+]CC1,"[5, 4]"
1132,[C]1CCC[NH+]CC1,"[1, 0]"
1133,[C]1CCC[NH+]CC1,"[6, 5]"
1134,[C]1CCC[NH+]CC1,"[1]"
1135,[C]1CCC[NH+]CC1,"[4, 5]"
1136,[C]1CCC[NH+]CC1,"[5, 6]"
1137,[C]1CCC[NH+]CC1,"[0, 1]"
1138,[C]1CCC[NH+]CC1,"[1, 2]"
1139,[C]1CCC[NH+]CC1,"[2, 1]"
1140,[C]1CCC[NH+]CC1,"[0]"
1141,[C]1CCC[NH+]CC1,"[3, 2]"
1142,[C]1CCC[NH+]CC1,"[3]"
1143,[C]1CCC[NH+]CC1,"[6]"
1144,[C]1CCC[NH+]CC1,"[0, 6]"
1145,[C]1CCC[NH+]CC1,"[2, 3]"
1146,[C]1CCC[NH+]CC1,"[6, 0]"
1147,[CH]F,"[0]"
1148,[C]1CCNC1,"[0, 1]"
1149,[C]1CCNC1,"[2]"
1150,[C]1CCNC1,"[1, 2]"
1151,[C]1CCNC1,"[2, 1]"
1152,[C]1CCNC1,"[3, 4]"
1153,[C]1CCNC1,"[4, 3]"
1154,[C]1CCNC1,"[4, 0]"
1155,[C]1CCNC1,"[0, 4]"
1156,[C]1CCNC1,"[4]"
1157,[C]1CCNC1,"[2, 3]"
1158,[C]1CCNC1,"[1]"
1159,[C]1CCNC1,"[1, 0]"
1160,[C]1CCNC1,"[0]"
1161,[C]1CCNC1,"[3, 2]"
1162,[C]1CCNC1,"[3]"
1163,C[S],"[0]"
1164,C[S],"[1]"
1165,C1=CNCCC1,"[0, 1]"
1166,C1=CNCCC1,"[2]"
1167,C1=CNCCC1,"[1, 2]"
1168,C1=CNCCC1,"[2, 1]"
1169,C1=CNCCC1,"[3, 4]"
1170,C1=CNCCC1,"[5]"
1171,C1=CNCCC1,"[4, 3]"
1172,C1=CNCCC1,"[5, 4]"
1173,C1=CNCCC1,"[4]"
1174,C1=CNCCC1,"[2, 3]"
1175,C1=CNCCC1,"[1]"
1176,C1=CNCCC1,"[1, 0]"
1177,C1=CNCCC1,"[4, 5]"
1178,C1=CNCCC1,"[5, 0]"
1179,C1=CNCCC1,"[0, 5]"
1180,C1=CNCCC1,"[0]"
1181,C1=CNCCC1,"[3, 2]"
1182,C1=CNCCC1,"[3]"
1183,[CH]1C[NH2+]CCO1,"[0, 1]"
1184,[CH]1C[NH2+]CCO1,"[1, 2]"
1185,[CH]1C[NH2+]CCO1,"[2, 1]"
1186,[CH]1C[NH2+]CCO1,"[3, 4]"
1187,[CH]1C[NH2+]CCO1,"[4, 3]"
1188,[CH]1C[NH2+]CCO1,"[5, 4]"
1189,[CH]1C[NH2+]CCO1,"[4]"
1190,[CH]1C[NH2+]CCO1,"[2, 3]"
1191,[CH]1C[NH2+]CCO1,"[1]"
1192,[CH]1C[NH2+]CCO1,"[1, 0]"
1193,[CH]1C[NH2+]CCO1,"[4, 5]"
1194,[CH]1C[NH2+]CCO1,"[5, 0]"
1195,[CH]1C[NH2+]CCO1,"[0, 5]"
1196,[CH]1C[NH2+]CCO1,"[0]"
1197,[CH]1C[NH2+]CCO1,"[3, 2]"
1198,[CH]1C[NH2+]CCO1,"[3]"
1199,[CH]1C=CSC1,"[0, 1]"
1200,[CH]1C=CSC1,"[2]"
1201,[CH]1C=CSC1,"[1, 2]"
1202,[CH]1C=CSC1,"[2, 1]"
1203,[CH]1C=CSC1,"[3, 4]"
1204,[CH]1C=CSC1,"[4, 3]"
1205,[CH]1C=CSC1,"[4, 0]"
1206,[CH]1C=CSC1,"[0, 4]"
1207,[CH]1C=CSC1,"[4]"
1208,[CH]1C=CSC1,"[2, 3]"
1209,[CH]1C=CSC1,"[1]"
1210,[CH]1C=CSC1,"[1, 0]"
1211,[CH]1C=CSC1,"[0]"
1212,[CH]1C=CSC1,"[3, 2]"
1213,[CH]1C=CSC1,"[3]"
1214,[CH]1C=CNCC1,"[0, 1]"
1215,[CH]1C=CNCC1,"[2]"
1216,[CH]1C=CNCC1,"[1, 2]"
1217,[CH]1C=CNCC1,"[2, 1]"
1218,[CH]1C=CNCC1,"[3, 4]"
1219,[CH]1C=CNCC1,"[5]"
1220,[CH]1C=CNCC1,"[4, 3]"
1221,[CH]1C=CNCC1,"[5, 4]"
1222,[CH]1C=CNCC1,"[4]"
1223,[CH]1C=CNCC1,"[2, 3]"
1224,[CH]1C=CNCC1,"[1]"
1225,[CH]1C=CNCC1,"[1, 0]"
1226,[CH]1C=CNCC1,"[4, 5]"
1227,[CH]1C=CNCC1,"[5, 0]"
1228,[CH]1C=CNCC1,"[0, 5]"
1229,[CH]1C=CNCC1,"[0]"
1230,[CH]1C=CNCC1,"[3, 2]"
1231,[CH]1C=CNCC1,"[3]"
1232,C1CCCNCCC1,"[0, 1]"
1233,C1CCCNCCC1,"[2]"
1234,C1CCCNCCC1,"[1, 2]"
1235,C1CCCNCCC1,"[2, 1]"
1236,C1CCCNCCC1,"[3, 4]"
1237,C1CCCNCCC1,"[4, 3]"
1238,C1CCCNCCC1,"[4]"
1239,C1CCCNCCC1,"[2, 3]"
1240,C1CCCNCCC1,"[1]"
1241,C1CCCNCCC1,"[1, 0]"
1242,C1CCCNCCC1,"[0]"
1243,C1CCCNCCC1,"[3, 2]"
1244,C1CCCNCCC1,"[3]"
1245,[CH]1CSC=N1,"[0, 1]"
1246,[CH]1CSC=N1,"[2]"
1247,[CH]1CSC=N1,"[1, 2]"
1248,[CH]1CSC=N1,"[2, 1]"
1249,[CH]1CSC=N1,"[3, 4]"
1250,[CH]1CSC=N1,"[4, 3]"
1251,[CH]1CSC=N1,"[4, 0]"
1252,[CH]1CSC=N1,"[0, 4]"
1253,[CH]1CSC=N1,"[2, 3]"
1254,[CH]1CSC=N1,"[1]"
1255,[CH]1CSC=N1,"[1, 0]"
1256,[CH]1CSC=N1,"[0]"
1257,[CH]1CSC=N1,"[3, 2]"
1258,[CH]1CSC=N1,"[3]"
1259,[CH]1C=CN=N1,"[0, 1]"
1260,[CH]1C=CN=N1,"[2]"
1261,[CH]1C=CN=N1,"[1, 2]"
1262,[CH]1C=CN=N1,"[2, 1]"
1263,[CH]1C=CN=N1,"[3, 4]"
1264,[CH]1C=CN=N1,"[4, 3]"
1265,[CH]1C=CN=N1,"[4, 0]"
1266,[CH]1C=CN=N1,"[0, 4]"
1267,[CH]1C=CN=N1,"[2, 3]"
1268,[CH]1C=CN=N1,"[1]"
1269,[CH]1C=CN=N1,"[1, 0]"
1270,[CH]1C=CN=N1,"[0]"
1271,[CH]1C=CN=N1,"[3, 2]"
1272,C1=COCO1,"[0, 1]"
1273,C1=COCO1,"[1, 2]"
1274,C1=COCO1,"[2, 1]"
1275,C1=COCO1,"[2, 3]"
1276,C1=COCO1,"[0]"
1277,C1=COCO1,"[3, 2]"
1278,C1=COCO1,"[3]"
1279,[CH]1CC=CO1,"[0, 1]"
1280,[CH]1CC=CO1,"[2]"
1281,[CH]1CC=CO1,"[1, 2]"
1282,[CH]1CC=CO1,"[2, 1]"
1283,[CH]1CC=CO1,"[3, 4]"
1284,[CH]1CC=CO1,"[4, 3]"
1285,[CH]1CC=CO1,"[4, 0]"
1286,[CH]1CC=CO1,"[0, 4]"
1287,[CH]1CC=CO1,"[2, 3]"
1288,[CH]1CC=CO1,"[1]"
1289,[CH]1CC=CO1,"[1, 0]"
1290,[CH]1CC=CO1,"[0]"
1291,[CH]1CC=CO1,"[3, 2]"
1292,[CH]1CC=CO1,"[3]"
1293,[C]1[CH]CC1,"[0, 1]"
1294,[C]1[CH]CC1,"[2]"
1295,[C]1[CH]CC1,"[1, 2]"
1296,[C]1[CH]CC1,"[2, 1]"
1297,[C]1[CH]CC1,"[0, 3]"
